state,date,division,index,year,month,division_label
Negeri Sembilan,2024-07-01,07,119.2,2024,7,Transport
Negeri Sembilan,2024-08-01,07,119.5,2024,8,Transport
Negeri Sembilan,2024-09-01,07,119.2,2024,9,Transport
Negeri Sembilan,2024-10-01,07,119.1,2024,10,Transport
Negeri Sembilan,2024-11-01,07,119.1,2024,11,Transport
Negeri Sembilan,2024-12-01,07,119.2,2024,12,Transport
Negeri Sembilan,2025-01-01,07,119.7,2025,1,Transport
Negeri Sembilan,2025-02-01,07,120.4,2025,2,Transport
Negeri Sembilan,2025-03-01,07,120.3,2025,3,Transport
Negeri Sembilan,2025-04-01,07,120.1,2025,4,Transport
Negeri Sembilan,2025-05-01,07,119.8,2025,5,Transport
Negeri Sembilan,2025-06-01,07,119.9,2025,6,Transport
Negeri Sembilan,2025-07-01,07,120.1,2025,7,Transport
Negeri Sembilan,2025-08-01,07,120.0,2025,8,Transport
Negeri Sembilan,2025-09-01,07,120.1,2025,9,Transport
Negeri Sembilan,2025-10-01,07,119.0,2025,10,Transport
Negeri Sembilan,2025-11-01,07,119.7,2025,11,Transport
Negeri Sembilan,2025-12-01,07,119.7,2025,12,Transport
Negeri Sembilan,2026-01-01,07,119.3,2026,1,Transport
Negeri Sembilan,2026-02-01,07,119.6,2026,2,Transport
Negeri Sembilan,2026-03-01,07,122.3,2026,3,Transport
Negeri Sembilan,2026-04-01,07,125.7,2026,4,Transport
Negeri Sembilan,2010-01-01,08,100.2,2010,1,Information & Communication
Negeri Sembilan,2010-02-01,08,100.2,2010,2,Information & Communication
Negeri Sembilan,2010-03-01,08,100.0,2010,3,Information & Communication
Negeri Sembilan,2010-04-01,08,99.6,2010,4,Information & Communication
Negeri Sembilan,2010-05-01,08,99.5,2010,5,Information & Communication
Negeri Sembilan,2010-06-01,08,99.4,2010,6,Information & Communication
Negeri Sembilan,2010-07-01,08,100.2,2010,7,Information & Communication
Negeri Sembilan,2010-08-01,08,100.2,2010,8,Information & Communication
Negeri Sembilan,2010-09-01,08,100.1,2010,9,Information & Communication
Negeri Sembilan,2010-10-01,08,100.2,2010,10,Information & Communication
Negeri Sembilan,2010-11-01,08,100.2,2010,11,Information & Communication
Negeri Sembilan,2010-12-01,08,100.2,2010,12,Information & Communication
Negeri Sembilan,2011-01-01,08,100.3,2011,1,Information & Communication
Negeri Sembilan,2011-02-01,08,100.2,2011,2,Information & Communication
Negeri Sembilan,2011-03-01,08,100.2,2011,3,Information & Communication
Negeri Sembilan,2011-04-01,08,100.2,2011,4,Information & Communication
Negeri Sembilan,2011-05-01,08,100.2,2011,5,Information & Communication
Negeri Sembilan,2011-06-01,08,100.2,2011,6,Information & Communication
Negeri Sembilan,2011-07-01,08,100.2,2011,7,Information & Communication
Negeri Sembilan,2011-08-01,08,100.1,2011,8,Information & Communication
Negeri Sembilan,2011-09-01,08,100.1,2011,9,Information & Communication
Negeri Sembilan,2011-10-01,08,100.0,2011,10,Information & Communication
Negeri Sembilan,2011-11-01,08,100.0,2011,11,Information & Communication
Negeri Sembilan,2011-12-01,08,99.9,2011,12,Information & Communication
Negeri Sembilan,2012-01-01,08,99.9,2012,1,Information & Communication
Negeri Sembilan,2012-02-01,08,99.8,2012,2,Information & Communication
Negeri Sembilan,2012-03-01,08,99.7,2012,3,Information & Communication
Negeri Sembilan,2012-04-01,08,99.7,2012,4,Information & Communication
Negeri Sembilan,2012-05-01,08,99.7,2012,5,Information & Communication
Negeri Sembilan,2012-06-01,08,99.7,2012,6,Information & Communication
Negeri Sembilan,2012-07-01,08,99.6,2012,7,Information & Communication
Negeri Sembilan,2012-08-01,08,99.6,2012,8,Information & Communication
Negeri Sembilan,2012-09-01,08,99.5,2012,9,Information & Communication
Negeri Sembilan,2012-10-01,08,99.4,2012,10,Information & Communication
Negeri Sembilan,2012-11-01,08,99.4,2012,11,Information & Communication
Negeri Sembilan,2012-12-01,08,99.4,2012,12,Information & Communication
Negeri Sembilan,2013-01-01,08,99.3,2013,1,Information & Communication
Negeri Sembilan,2013-02-01,08,99.3,2013,2,Information & Communication
Negeri Sembilan,2013-03-01,08,99.3,2013,3,Information & Communication
Negeri Sembilan,2013-04-01,08,99.2,2013,4,Information & Communication
Negeri Sembilan,2013-05-01,08,99.2,2013,5,Information & Communication
Negeri Sembilan,2013-06-01,08,99.2,2013,6,Information & Communication
Negeri Sembilan,2013-07-01,08,99.2,2013,7,Information & Communication
Negeri Sembilan,2013-08-01,08,99.2,2013,8,Information & Communication
Negeri Sembilan,2013-09-01,08,99.1,2013,9,Information & Communication
Negeri Sembilan,2013-10-01,08,99.1,2013,10,Information & Communication
Negeri Sembilan,2013-11-01,08,99.0,2013,11,Information & Communication
Negeri Sembilan,2013-12-01,08,98.9,2013,12,Information & Communication
Negeri Sembilan,2014-01-01,08,98.9,2014,1,Information & Communication
Negeri Sembilan,2014-02-01,08,98.9,2014,2,Information & Communication
Negeri Sembilan,2014-03-01,08,98.8,2014,3,Information & Communication
Negeri Sembilan,2014-04-01,08,98.7,2014,4,Information & Communication
Negeri Sembilan,2014-05-01,08,98.7,2014,5,Information & Communication
Negeri Sembilan,2014-06-01,08,98.6,2014,6,Information & Communication
Negeri Sembilan,2014-07-01,08,98.6,2014,7,Information & Communication
Negeri Sembilan,2014-08-01,08,98.6,2014,8,Information & Communication
Negeri Sembilan,2014-09-01,08,98.5,2014,9,Information & Communication
Negeri Sembilan,2014-10-01,08,98.3,2014,10,Information & Communication
Negeri Sembilan,2014-11-01,08,98.3,2014,11,Information & Communication
Negeri Sembilan,2014-12-01,08,98.2,2014,12,Information & Communication
Negeri Sembilan,2015-01-01,08,98.2,2015,1,Information & Communication
Negeri Sembilan,2015-02-01,08,98.2,2015,2,Information & Communication
Negeri Sembilan,2015-03-01,08,98.2,2015,3,Information & Communication
Negeri Sembilan,2015-04-01,08,100.8,2015,4,Information & Communication
Negeri Sembilan,2015-05-01,08,100.8,2015,5,Information & Communication
Negeri Sembilan,2015-06-01,08,100.8,2015,6,Information & Communication
Negeri Sembilan,2015-07-01,08,101.6,2015,7,Information & Communication
Negeri Sembilan,2015-08-01,08,101.6,2015,8,Information & Communication
Negeri Sembilan,2015-09-01,08,101.6,2015,9,Information & Communication
Negeri Sembilan,2015-10-01,08,101.7,2015,10,Information & Communication
Negeri Sembilan,2015-11-01,08,101.7,2015,11,Information & Communication
Negeri Sembilan,2015-12-01,08,101.7,2015,12,Information & Communication
Negeri Sembilan,2016-01-01,08,99.6,2016,1,Information & Communication
Negeri Sembilan,2016-02-01,08,99.5,2016,2,Information & Communication
Negeri Sembilan,2016-03-01,08,99.6,2016,3,Information & Communication
Negeri Sembilan,2016-04-01,08,99.6,2016,4,Information & Communication
Negeri Sembilan,2016-05-01,08,99.6,2016,5,Information & Communication
Negeri Sembilan,2016-06-01,08,99.6,2016,6,Information & Communication
Negeri Sembilan,2016-07-01,08,99.6,2016,7,Information & Communication
Negeri Sembilan,2016-08-01,08,99.7,2016,8,Information & Communication
Negeri Sembilan,2016-09-01,08,99.6,2016,9,Information & Communication
Negeri Sembilan,2016-10-01,08,99.6,2016,10,Information & Communication
Negeri Sembilan,2016-11-01,08,99.6,2016,11,Information & Communication
Negeri Sembilan,2016-12-01,08,99.6,2016,12,Information & Communication
Negeri Sembilan,2017-01-01,08,99.6,2017,1,Information & Communication
Negeri Sembilan,2017-02-01,08,99.6,2017,2,Information & Communication
Negeri Sembilan,2017-03-01,08,99.6,2017,3,Information & Communication
Negeri Sembilan,2017-04-01,08,99.6,2017,4,Information & Communication
Negeri Sembilan,2017-05-01,08,99.6,2017,5,Information & Communication
Negeri Sembilan,2017-06-01,08,99.6,2017,6,Information & Communication
Negeri Sembilan,2017-07-01,08,99.6,2017,7,Information & Communication
Negeri Sembilan,2017-08-01,08,99.6,2017,8,Information & Communication
Negeri Sembilan,2017-09-01,08,99.6,2017,9,Information & Communication
Negeri Sembilan,2017-10-01,08,99.5,2017,10,Information & Communication
Negeri Sembilan,2017-11-01,08,99.5,2017,11,Information & Communication
Negeri Sembilan,2017-12-01,08,99.5,2017,12,Information & Communication
Negeri Sembilan,2018-01-01,08,99.5,2018,1,Information & Communication
Negeri Sembilan,2018-02-01,08,99.5,2018,2,Information & Communication
Negeri Sembilan,2018-03-01,08,99.4,2018,3,Information & Communication
Negeri Sembilan,2018-04-01,08,99.4,2018,4,Information & Communication
Negeri Sembilan,2018-05-01,08,99.3,2018,5,Information & Communication
Negeri Sembilan,2018-06-01,08,96.8,2018,6,Information & Communication
Negeri Sembilan,2018-07-01,08,96.8,2018,7,Information & Communication
Negeri Sembilan,2018-08-01,08,96.8,2018,8,Information & Communication
Negeri Sembilan,2018-09-01,08,99.3,2018,9,Information & Communication
Negeri Sembilan,2018-10-01,08,99.3,2018,10,Information & Communication
Negeri Sembilan,2018-11-01,08,99.3,2018,11,Information & Communication
Negeri Sembilan,2018-12-01,08,99.2,2018,12,Information & Communication
Negeri Sembilan,2019-01-01,08,99.2,2019,1,Information & Communication
Negeri Sembilan,2019-02-01,08,99.2,2019,2,Information & Communication
Negeri Sembilan,2019-03-01,08,99.2,2019,3,Information & Communication
Negeri Sembilan,2019-04-01,08,99.2,2019,4,Information & Communication
Negeri Sembilan,2019-05-01,08,99.2,2019,5,Information & Communication
Negeri Sembilan,2019-06-01,08,99.2,2019,6,Information & Communication
Negeri Sembilan,2019-07-01,08,99.2,2019,7,Information & Communication
Negeri Sembilan,2019-08-01,08,99.2,2019,8,Information & Communication
Negeri Sembilan,2019-09-01,08,99.2,2019,9,Information & Communication
Negeri Sembilan,2019-10-01,08,102.6,2019,10,Information & Communication
Negeri Sembilan,2019-11-01,08,102.6,2019,11,Information & Communication
Negeri Sembilan,2019-12-01,08,102.6,2019,12,Information & Communication
Negeri Sembilan,2020-01-01,08,102.6,2020,1,Information & Communication
Negeri Sembilan,2020-02-01,08,102.6,2020,2,Information & Communication
Negeri Sembilan,2020-03-01,08,102.6,2020,3,Information & Communication
Negeri Sembilan,2020-04-01,08,102.6,2020,4,Information & Communication
Negeri Sembilan,2020-05-01,08,102.6,2020,5,Information & Communication
Negeri Sembilan,2020-06-01,08,102.6,2020,6,Information & Communication
Negeri Sembilan,2020-07-01,08,102.6,2020,7,Information & Communication
Negeri Sembilan,2020-08-01,08,102.6,2020,8,Information & Communication
Negeri Sembilan,2020-09-01,08,102.6,2020,9,Information & Communication
Negeri Sembilan,2020-10-01,08,102.6,2020,10,Information & Communication
Negeri Sembilan,2020-11-01,08,102.6,2020,11,Information & Communication
Negeri Sembilan,2020-12-01,08,102.6,2020,12,Information & Communication
Negeri Sembilan,2021-01-01,08,102.6,2021,1,Information & Communication
Negeri Sembilan,2021-02-01,08,102.6,2021,2,Information & Communication
Negeri Sembilan,2021-03-01,08,102.6,2021,3,Information & Communication
Negeri Sembilan,2021-04-01,08,102.6,2021,4,Information & Communication
Negeri Sembilan,2021-05-01,08,102.6,2021,5,Information & Communication
Negeri Sembilan,2021-06-01,08,102.6,2021,6,Information & Communication
Negeri Sembilan,2021-07-01,08,102.6,2021,7,Information & Communication
Negeri Sembilan,2021-08-01,08,102.6,2021,8,Information & Communication
Negeri Sembilan,2021-09-01,08,102.6,2021,9,Information & Communication
Negeri Sembilan,2021-10-01,08,102.6,2021,10,Information & Communication
Negeri Sembilan,2021-11-01,08,102.6,2021,11,Information & Communication
Negeri Sembilan,2021-12-01,08,102.6,2021,12,Information & Communication
Negeri Sembilan,2022-01-01,08,102.6,2022,1,Information & Communication
Negeri Sembilan,2022-02-01,08,102.6,2022,2,Information & Communication
Negeri Sembilan,2022-03-01,08,102.6,2022,3,Information & Communication
Negeri Sembilan,2022-04-01,08,102.6,2022,4,Information & Communication
Negeri Sembilan,2022-05-01,08,102.6,2022,5,Information & Communication
Negeri Sembilan,2022-06-01,08,102.6,2022,6,Information & Communication
Negeri Sembilan,2022-07-01,08,102.6,2022,7,Information & Communication
Negeri Sembilan,2022-08-01,08,102.6,2022,8,Information & Communication
Negeri Sembilan,2022-09-01,08,102.6,2022,9,Information & Communication
Negeri Sembilan,2022-10-01,08,102.6,2022,10,Information & Communication
Negeri Sembilan,2022-11-01,08,102.6,2022,11,Information & Communication
Negeri Sembilan,2022-12-01,08,102.6,2022,12,Information & Communication
Negeri Sembilan,2023-01-01,08,100.9,2023,1,Information & Communication
Negeri Sembilan,2023-02-01,08,100.9,2023,2,Information & Communication
Negeri Sembilan,2023-03-01,08,100.9,2023,3,Information & Communication
Negeri Sembilan,2023-04-01,08,100.9,2023,4,Information & Communication
Negeri Sembilan,2023-05-01,08,98.4,2023,5,Information & Communication
Negeri Sembilan,2023-06-01,08,98.4,2023,6,Information & Communication
Negeri Sembilan,2023-07-01,08,98.4,2023,7,Information & Communication
Negeri Sembilan,2023-08-01,08,98.3,2023,8,Information & Communication
Negeri Sembilan,2023-09-01,08,98.3,2023,9,Information & Communication
Negeri Sembilan,2023-10-01,08,98.3,2023,10,Information & Communication
Negeri Sembilan,2023-11-01,08,98.3,2023,11,Information & Communication
Negeri Sembilan,2023-12-01,08,98.3,2023,12,Information & Communication
Negeri Sembilan,2024-01-01,08,98.3,2024,1,Information & Communication
Negeri Sembilan,2024-02-01,08,98.3,2024,2,Information & Communication
Negeri Sembilan,2024-03-01,08,98.2,2024,3,Information & Communication
Negeri Sembilan,2024-04-01,08,98.2,2024,4,Information & Communication
Negeri Sembilan,2024-05-01,08,99.1,2024,5,Information & Communication
Negeri Sembilan,2024-06-01,08,99.1,2024,6,Information & Communication
Negeri Sembilan,2024-07-01,08,99.1,2024,7,Information & Communication
Negeri Sembilan,2024-08-01,08,99.2,2024,8,Information & Communication
Negeri Sembilan,2024-09-01,08,99.2,2024,9,Information & Communication
Negeri Sembilan,2024-10-01,08,96.6,2024,10,Information & Communication
Negeri Sembilan,2024-11-01,08,94.2,2024,11,Information & Communication
Negeri Sembilan,2024-12-01,08,91.9,2024,12,Information & Communication
Negeri Sembilan,2025-01-01,08,92.5,2025,1,Information & Communication
Negeri Sembilan,2025-02-01,08,92.7,2025,2,Information & Communication
Negeri Sembilan,2025-03-01,08,92.6,2025,3,Information & Communication
Negeri Sembilan,2025-04-01,08,93.7,2025,4,Information & Communication
Negeri Sembilan,2025-05-01,08,93.7,2025,5,Information & Communication
Negeri Sembilan,2025-06-01,08,93.8,2025,6,Information & Communication
Negeri Sembilan,2025-07-01,08,92.6,2025,7,Information & Communication
Negeri Sembilan,2025-08-01,08,93.5,2025,8,Information & Communication
Negeri Sembilan,2025-09-01,08,94.8,2025,9,Information & Communication
Negeri Sembilan,2025-10-01,08,94.8,2025,10,Information & Communication
Negeri Sembilan,2025-11-01,08,93.4,2025,11,Information & Communication
Negeri Sembilan,2025-12-01,08,94.1,2025,12,Information & Communication
Negeri Sembilan,2026-01-01,08,94.1,2026,1,Information & Communication
Negeri Sembilan,2026-02-01,08,93.5,2026,2,Information & Communication
Negeri Sembilan,2026-03-01,08,94.7,2026,3,Information & Communication
Negeri Sembilan,2026-04-01,08,96.4,2026,4,Information & Communication
Negeri Sembilan,2010-01-01,09,100.4,2010,1,"Recreation, Sport & Culture"
Negeri Sembilan,2010-02-01,09,100.3,2010,2,"Recreation, Sport & Culture"
Negeri Sembilan,2010-03-01,09,100.3,2010,3,"Recreation, Sport & Culture"
Negeri Sembilan,2010-04-01,09,100.1,2010,4,"Recreation, Sport & Culture"
Negeri Sembilan,2010-05-01,09,100.0,2010,5,"Recreation, Sport & Culture"
Negeri Sembilan,2010-06-01,09,100.0,2010,6,"Recreation, Sport & Culture"
Negeri Sembilan,2010-07-01,09,100.1,2010,7,"Recreation, Sport & Culture"
Negeri Sembilan,2010-08-01,09,99.8,2010,8,"Recreation, Sport & Culture"
Negeri Sembilan,2010-09-01,09,99.8,2010,9,"Recreation, Sport & Culture"
Negeri Sembilan,2010-10-01,09,99.8,2010,10,"Recreation, Sport & Culture"
Negeri Sembilan,2010-11-01,09,99.7,2010,11,"Recreation, Sport & Culture"
Negeri Sembilan,2010-12-01,09,99.7,2010,12,"Recreation, Sport & Culture"
Negeri Sembilan,2011-01-01,09,99.6,2011,1,"Recreation, Sport & Culture"
Negeri Sembilan,2011-02-01,09,100.3,2011,2,"Recreation, Sport & Culture"
Negeri Sembilan,2011-03-01,09,100.1,2011,3,"Recreation, Sport & Culture"
Negeri Sembilan,2011-04-01,09,101.9,2011,4,"Recreation, Sport & Culture"
Negeri Sembilan,2011-05-01,09,101.8,2011,5,"Recreation, Sport & Culture"
Negeri Sembilan,2011-06-01,09,101.8,2011,6,"Recreation, Sport & Culture"
Negeri Sembilan,2011-07-01,09,104.4,2011,7,"Recreation, Sport & Culture"
Negeri Sembilan,2011-08-01,09,104.6,2011,8,"Recreation, Sport & Culture"
Negeri Sembilan,2011-09-01,09,104.6,2011,9,"Recreation, Sport & Culture"
Negeri Sembilan,2011-10-01,09,104.5,2011,10,"Recreation, Sport & Culture"
Negeri Sembilan,2011-11-01,09,104.6,2011,11,"Recreation, Sport & Culture"
Negeri Sembilan,2011-12-01,09,104.6,2011,12,"Recreation, Sport & Culture"
Negeri Sembilan,2012-01-01,09,104.7,2012,1,"Recreation, Sport & Culture"
Negeri Sembilan,2012-02-01,09,104.7,2012,2,"Recreation, Sport & Culture"
Negeri Sembilan,2012-03-01,09,104.3,2012,3,"Recreation, Sport & Culture"
Negeri Sembilan,2012-04-01,09,104.3,2012,4,"Recreation, Sport & Culture"
Negeri Sembilan,2012-05-01,09,104.2,2012,5,"Recreation, Sport & Culture"
Negeri Sembilan,2012-06-01,09,104.3,2012,6,"Recreation, Sport & Culture"
Negeri Sembilan,2012-07-01,09,104.4,2012,7,"Recreation, Sport & Culture"
Negeri Sembilan,2012-08-01,09,104.1,2012,8,"Recreation, Sport & Culture"
Negeri Sembilan,2012-09-01,09,104.1,2012,9,"Recreation, Sport & Culture"
Negeri Sembilan,2012-10-01,09,104.0,2012,10,"Recreation, Sport & Culture"
Negeri Sembilan,2012-11-01,09,103.9,2012,11,"Recreation, Sport & Culture"
Negeri Sembilan,2012-12-01,09,103.9,2012,12,"Recreation, Sport & Culture"
Negeri Sembilan,2013-01-01,09,104.1,2013,1,"Recreation, Sport & Culture"
Negeri Sembilan,2013-02-01,09,104.7,2013,2,"Recreation, Sport & Culture"
Negeri Sembilan,2013-03-01,09,104.3,2013,3,"Recreation, Sport & Culture"
Negeri Sembilan,2013-04-01,09,104.2,2013,4,"Recreation, Sport & Culture"
Negeri Sembilan,2013-05-01,09,104.1,2013,5,"Recreation, Sport & Culture"
Negeri Sembilan,2013-06-01,09,104.1,2013,6,"Recreation, Sport & Culture"
Negeri Sembilan,2013-07-01,09,104.1,2013,7,"Recreation, Sport & Culture"
Negeri Sembilan,2013-08-01,09,104.3,2013,8,"Recreation, Sport & Culture"
Negeri Sembilan,2013-09-01,09,104.3,2013,9,"Recreation, Sport & Culture"
Negeri Sembilan,2013-10-01,09,104.2,2013,10,"Recreation, Sport & Culture"
Negeri Sembilan,2013-11-01,09,104.9,2013,11,"Recreation, Sport & Culture"
Negeri Sembilan,2013-12-01,09,106.4,2013,12,"Recreation, Sport & Culture"
Negeri Sembilan,2014-01-01,09,106.5,2014,1,"Recreation, Sport & Culture"
Negeri Sembilan,2014-02-01,09,106.5,2014,2,"Recreation, Sport & Culture"
Negeri Sembilan,2014-03-01,09,106.6,2014,3,"Recreation, Sport & Culture"
Negeri Sembilan,2014-04-01,09,106.6,2014,4,"Recreation, Sport & Culture"
Negeri Sembilan,2014-05-01,09,107.1,2014,5,"Recreation, Sport & Culture"
Negeri Sembilan,2014-06-01,09,107.1,2014,6,"Recreation, Sport & Culture"
Negeri Sembilan,2014-07-01,09,107.1,2014,7,"Recreation, Sport & Culture"
Negeri Sembilan,2014-08-01,09,107.1,2014,8,"Recreation, Sport & Culture"
Negeri Sembilan,2014-09-01,09,107.0,2014,9,"Recreation, Sport & Culture"
Negeri Sembilan,2014-10-01,09,106.9,2014,10,"Recreation, Sport & Culture"
Negeri Sembilan,2014-11-01,09,106.8,2014,11,"Recreation, Sport & Culture"
Negeri Sembilan,2014-12-01,09,107.1,2014,12,"Recreation, Sport & Culture"
Negeri Sembilan,2015-01-01,09,107.2,2015,1,"Recreation, Sport & Culture"
Negeri Sembilan,2015-02-01,09,107.3,2015,2,"Recreation, Sport & Culture"
Negeri Sembilan,2015-03-01,09,107.3,2015,3,"Recreation, Sport & Culture"
Negeri Sembilan,2015-04-01,09,108.2,2015,4,"Recreation, Sport & Culture"
Negeri Sembilan,2015-05-01,09,108.2,2015,5,"Recreation, Sport & Culture"
Negeri Sembilan,2015-06-01,09,108.3,2015,6,"Recreation, Sport & Culture"
Negeri Sembilan,2015-07-01,09,108.3,2015,7,"Recreation, Sport & Culture"
